"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"0500000US47149","Rutherford County, Tennessee","94768","2779","85.3","2.2","13.5","2.1","20.9","2.4","2.4","0.8","2.7","0.8","14.9","2.5","66044","3498","11.8","2.3","26.0","3.3","44.7","4.2","8.0","2.4","6.9","2.0","2.7","2.0","268921","*****","80.6","0.6","13.3","0.4","0.1","0.2","3.1","0.3","0.0","0.1","0.9","0.5","2.0","0.7","6.9","*****","75.2","0.1","24.9","(X)","25.7","(X)","19.6","(X)","68117","4465","68050","5300","8249","2565","17847","1327","7982","1164","2128","889","25237","4532","79303","6147","43248","7868","51944","7082","102111","12287","59527","9600","116826","21241","86028","13157","24589","1670","25157","1969","20588","2934","N","N","31934","14721","N","N","20235","6562","18879","11367","12554","3242","26136","2110","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US47155","Sevier County, Tennessee","35873","2538","79.8","2.9","18.2","3.8","33.3","3.3","3.4","1.6","2.2","1.4","16.8","2.7","26791","2445","N","N","N","N","N","N","N","N","N","N","N","N","91466","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","4.5","2.1","91.3","0.2","35.8","(X)","37.1","(X)","27.1","(X)","54592","7308","48597","4607","N","N","17015","1731","7614","1168","2477","919","18826","7697","56997","5210","N","N","N","N","N","N","N","N","N","N","N","N","21400","2821","N","N","N","N","N","N","N","N","N","N","N","N","N","N","6822","4927","22832","3076","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US47157","Shelby County, Tennessee","342041","4105","79.2","0.8","13.9","0.9","25.1","0.7","6.1","0.6","3.4","0.5","16.3","1.0","211403","5936","13.5","1.0","38.1","1.9","28.2","1.5","12.0","1.3","5.6","0.7","2.7","0.6","935088","*****","40.7","0.4","51.9","0.2","0.1","0.1","2.4","0.1","0.0","0.1","3.1","0.4","1.7","0.3","5.8","*****","38.5","0.1","29.6","(X)","30.8","(X)","22.8","(X)","63975","1862","65237","2115","20785","5035","15541","485","9259","536","2657","563","21463","1630","76843","2987","39366","6758","62692","5261","111492","5383","63776","6042","117088","9359","76734","15411","24547","664","36463","1409","16249","627","N","N","27976","4839","N","N","10262","1993","13131","3615","11476","1230","37779","1464","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US47163","Sullivan County, Tennessee","67075","1875","69.1","2.3","22.1","2.2","42.7","2.0","6.8","1.6","1.6","0.7","21.8","1.9","44712","2179","20.2","2.5","33.9","4.0","30.8","3.4","6.0","1.6","7.8","1.8","1.2","0.6","157419","*****","94.7","0.4","1.7","0.3","0.4","0.2","0.7","0.1","0.1","0.1","0.9","0.4","1.5","0.3","1.6","*****","94.1","0.1","22.0","(X)","22.9","(X)","16.3","(X)","55929","3507","56428","3943","15848","7883","16404","583","9296","1435","1176","329","19946","5550","68829","5056","41849","9888","56423","9504","88191","8197","68289","15398","114526","15123","81652","20379","23969","1514","24476","1533","19098","6250","13462","7079","37816","30733","N","N","4920","1550","6921","4221","8077","3709","24550","1542","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US47165","Sumner County, Tennessee","61478","1557","81.7","2.0","18.6","3.0","30.7","2.6","3.6","1.2","7.0","2.4","17.2","2.0","46218","2508","12.8","2.2","33.9","4.1","35.7","4.1","7.0","2.6","8.3","2.1","2.3","1.6","163686","*****","90.1","0.6","7.0","0.3","0.5","0.3","1.3","0.1","0.0","0.1","0.1","0.1","0.9","0.5","4.0","*****","86.7","0.1","29.4","(X)","30.2","(X)","20.7","(X)","73367","8259","71660","6603","24858","21484","16869","1085","9991","1830","3512","1109","17032","2566","86077","10700","38067","4936","71418","15467","94200","10382","183777","132295","103456","15200","81356","15450","27961","3155","29208","3462","16515","3086","24909","8140","20743","13154","N","N","N","N","N","N","11228","1828","29940","3585","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US47179","Washington County, Tennessee","53237","1755","74.4","3.5","20.2","3.0","35.9","3.4","4.8","1.6","2.3","1.3","19.4","2.7","35470","2230","19.3","4.1","34.6","4.8","32.4","4.7","7.0","2.6","6.2","2.4","0.7","0.9","124353","*****","92.7","0.4","4.1","0.9","0.4","0.2","0.7","0.5","0.0","0.1","0.4","0.4","1.7","0.7","3.0","*****","90.0","0.1","32.2","(X)","34.5","(X)","26.0","(X)","57143","4439","59488","5403","6341","2513","16965","996","8219","1367","N","N","19374","3289","69630","5725","N","N","N","N","N","N","N","N","N","N","N","N","24015","1810","24425","1913","15020","4551","19803","11615","11339","2755","N","N","N","N","N","N","15801","4380","24745","1956","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US47187","Williamson County, Tennessee","66274","1422","84.4","2.5","28.7","3.6","23.2","2.3","1.8","1.2","0.9","0.6","18.4","2.5","51152","2375","10.1","2.3","32.3","4.2","42.8","4.3","7.5","2.7","6.0","2.0","1.3","0.8","188560","*****","89.9","0.8","4.5","0.7","0.1","0.2","2.9","0.4","0.0","0.1","0.8","0.8","1.8","0.7","4.6","*****","86.1","0.2","25.3","(X)","25.4","(X)","17.2","(X)","110551","6843","110974","7269","21515","8208","19700","1411","14344","3155","3745","2385","23946","4228","123616","7277","53783","11099","120817","13753","142495","11818","100725","24636","153938","28803","107939","17975","39624","2499","40077","2487","38188","17974","N","N","39586","12859","N","N","N","N","N","N","16810","4510","41051","2611","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US47189","Wilson County, Tennessee","43566","1115","81.2","2.5","20.4","2.9","26.1","2.4","5.3","1.9","2.4","1.4","17.5","2.5","32240","2123","14.2","2.4","31.2","4.0","37.6","4.2","8.1","2.4","7.8","1.8","1.1","0.9","116617","*****","89.0","1.0","6.8","0.8","0.5","0.7","1.2","0.2","0.1","0.1","1.4","1.0","1.0","0.5","3.4","*****","87.2","0.2","28.6","(X)","28.0","(X)","21.6","(X)","72148","5881","71594","4426","8302","3327","17811","1428","10666","1695","6386","2492","30469","20005","76137","4281","38364","6925","59684","8767","100544","7840","71003","20499","98828","14162","75327","32490","27680","2150","28901","2407","13956","3686","N","N","36655","21578","N","N","5591","3754","N","N","13792","7932","29081","2392","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48005","Angelina County, Texas","30706","1385","78.0","2.6","18.6","3.5","33.1","3.2","7.1","2.2","2.0","1.2","25.2","3.7","21824","1611","12.9","2.1","40.1","5.3","30.2","5.3","6.9","2.8","8.1","3.6","1.7","1.3","87669","*****","80.8","1.2","15.5","1.1","0.2","0.3","1.0","0.1","0.0","0.2","1.4","0.9","1.1","0.9","20.5","*****","62.6","0.2","35.1","(X)","34.4","(X)","24.2","(X)","56510","10183","55788","12958","11335","5974","14730","1226","7959","935","3811","1989","14336","3309","65552","14351","48064","12667","67171","32536","65728","9406","58412","15696","85360","12990","91275","37773","20409","3496","22317","4324","12552","2233","N","N","13390","4992","N","N","13454","5835","N","N","11248","3564","25569","5456","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48021","Bastrop County, Texas","27748","1688","79.1","5.6","16.6","3.7","25.3","3.6","5.0","2.6","1.1","1.1","21.4","3.8","19158","1569","N","N","N","N","N","N","N","N","N","N","N","N","75115","*****","87.1","2.5","6.8","2.3","0.8","0.6","1.1","0.3","0.0","0.3","2.2","1.7","2.0","1.7","34.8","3.9","55.5","4.0","22.3","(X)","19.8","(X)","17.2","(X)","64081","6532","64609","6631","12277","7135","18765","2330","7451","2024","N","N","22445","4697","75348","7449","N","N","N","N","N","N","N","N","N","N","N","N","24408","2194","25538","2375","17048","6441","18851","8438","21301","10712","N","N","8667","6482","N","N","13023","2585","32548","3419","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48027","Bell County, Texas","101634","3383","82.2","1.7","13.2","1.7","20.2","1.5","4.8","1.4","3.1","1.3","19.7","2.0","74169","3559","10.9","1.8","40.8","3.6","33.7","3.9","6.9","1.7","6.5","1.7","1.2","0.6","315196","*****","66.3","1.3","20.5","1.3","0.9","0.3","3.4","0.5","0.3","0.3","3.1","0.9","5.5","1.2","22.2","*****","50.3","0.1","20.5","(X)","20.6","(X)","14.1","(X)","59207","2781","57893","2936","8923","3314","14999","946","8570","1899","4280","1762","22347","1927","68800","3340","44503","8358","48702","3428","93565","6231","63288","8703","105568","13602","109502","39789","21297","885","23571","1276","19560","1675","19865","10908","18060","6192","13517","5960","10767","2904","8976","3695","14799","1384","25587","1437","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48029","Bexar County, Texas","608722","4605","81.8","0.7","14.9","0.7","25.1","0.7","6.5","0.6","2.4","0.4","17.6","0.8","410038","7050","12.2","0.9","37.6","1.4","28.3","1.5","10.3","0.9","8.1","0.7","3.4","0.6","1756153","*****","75.2","0.8","7.1","0.3","0.6","0.2","2.3","0.2","0.1","0.1","11.4","0.8","3.4","0.4","58.9","*****","30.1","0.1","31.1","(X)","32.0","(X)","23.5","(X)","63748","1453","62825","1624","14175","2562","14493","336","7991","287","2899","454","24967","1243","73360","2064","38117","3066","56577","2564","106028","5775","62771","6360","101343","4506","78945","12554","23171","478","25075","690","19692","1544","15911","4483","26106","4090","24046","13099","14290","955","17235","4292","16478","725","36924","1352","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48037","Bowie County, Texas","32028","1583","75.5","3.1","14.5","2.9","34.2","3.7","6.8","2.4","1.6","1.1","19.9","2.6","22949","1746","14.7","3.0","38.7","5.7","28.5","4.8","11.1","3.9","3.9","1.9","3.0","1.8","92793","*****","70.2","0.8","24.2","0.7","1.0","0.5","0.7","0.3","0.3","0.5","2.0","0.7","1.6","0.6","7.1","*****","65.6","0.1","38.7","(X)","40.5","(X)","31.0","(X)","58648","4850","59589","6094","12543","4729","15032","1142","8610","1526","N","N","21672","3671","67622","6533","42511","9401","48001","6708","94350","12631","86218","25259","100315","31319","77884","27636","21635","1877","25187","2505","12032","1568","33714","20191","40554","32420","N","N","10013","6194","10078","6107","7429","2606","26498","2674","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48039","Brazoria County, Texas","108627","2214","83.9","1.6","16.6","2.2","23.2","1.7","3.4","0.9","2.0","0.8","13.0","1.6","81655","3594","10.4","1.7","37.4","3.1","33.7","3.0","9.4","2.0","7.1","1.9","2.1","0.9","319973","*****","77.3","1.0","12.5","0.1","0.5","0.2","5.1","0.7","0.0","0.1","3.0","1.0","1.5","0.6","28.3","*****","52.4","0.1","27.2","(X)","27.9","(X)","19.5","(X)","79684","3894","83301","4272","9421","2531","18294","1055","9438","2634","2028","535","19499","2862","89830","4907","37058","5847","59502","4962","126819","8232","105309","41330","127051","11119","102465","27716","28279","1250","28024","1132","21528","4167","59555","46443","56379","20383","N","N","17904","3590","11623","6585","18144","1753","32653","1361","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48041","Brazos County, Texas","68707","2456","81.4","2.6","18.4","2.5","17.8","1.8","4.7","1.2","2.1","1.1","12.0","1.8","36944","2487","10.2","3.0","34.1","4.4","35.0","4.4","9.7","3.9","6.9","2.6","4.0","1.9","197632","*****","74.7","2.0","10.7","0.5","0.2","0.2","5.5","0.3","0.0","0.1","6.7","1.9","2.3","0.8","23.9","*****","58.2","0.4","30.5","(X)","31.4","(X)","27.2","(X)","54002","3557","54772","4003","10883","3374","15036","1702","6564","938","3203","1322","21963","4061","77887","6812","40773","10858","66488","15102","94238","10101","51648","9987","148783","44118","67719","25147","20001","1143","21731","1513","12611","2903","N","N","18551","3582","N","N","13879","3895","17527","6670","11894","1378","24630","1738","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48061","Cameron County, Texas","118782","2915","76.1","1.9","8.3","1.1","28.9","1.7","9.4","1.3","3.5","0.8","10.3","1.3","95707","3210","17.2","1.7","40.5","2.3","21.7","2.2","9.6","1.6","7.1","1.6","3.8","1.0","414123","*****","90.5","1.4","0.4","0.1","0.2","0.1","0.6","0.1","0.0","0.1","7.1","1.4","1.2","0.4","88.1","*****","10.6","0.1","26.9","(X)","26.8","(X)","17.5","(X)","46339","2006","49163","2507","19181","7094","12632","574","7602","736","2654","786","17289","1869","49720","2444","23806","3624","36932","3623","75481","6062","55997","7179","91908","14754","61304","9353","14000","620","14044","681","21586","15653","10380","7692","40096","22778","N","N","10793","1592","13908","4289","11941","596","29096","3426","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48085","Collin County, Texas","290609","3935","90.4","0.9","23.3","1.5","16.1","0.9","2.9","0.6","0.8","0.4","9.6","1.0","219795","4797","7.4","1.0","34.6","2.0","39.3","2.0","7.0","1.1","8.5","1.3","3.1","0.9","812226","*****","73.6","0.8","8.3","0.4","0.5","0.1","11.4","0.3","0.1","0.1","3.2","0.8","2.9","0.6","15.2","*****","62.2","0.1","27.7","(X)","27.8","(X)","21.0","(X)","100485","3094","99306","3176","15996","2556","18333","993","8391","1178","4152","1730","24786","3933","112901","3887","54299","9797","96381","7215","134524","5004","91335","11156","152913","13285","101891","18339","36203","991","38526","1281","29247","2937","34096","16110","37034","4118","22384","10049","15737","2858","17467","4208","16706","1343","42485","1479","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48091","Comal County, Texas","41647","1737","78.4","3.5","28.4","5.4","34.6","3.6","2.4","1.3","1.1","1.0","22.5","3.7","32213","2074","N","N","N","N","N","N","N","N","N","N","N","N","111963","*****","91.4","2.1","1.4","1.1","0.6","0.7","0.5","0.3","0.0","0.2","1.6","0.8","4.6","2.1","25.6","*****","70.1","0.2","23.0","(X)","21.3","(X)","19.3","(X)","85891","11340","76979","11158","37218","13630","17223","1638","8638","2344","N","N","31120","5868","95172","13806","N","N","N","N","N","N","N","N","N","N","N","N","33027","4387","34089","4689","18061","12737","N","N","31701","37708","N","N","19362","6464","22020","10529","18136","1852","38966","6022","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48099","Coryell County, Texas","17817","1462","75.0","5.9","15.2","4.2","22.5","3.3","3.3","2.1","1.6","1.2","25.0","5.1","14375","1465","N","N","N","N","N","N","N","N","N","N","N","N","76508","*****","71.5","3.1","18.2","3.7","0.2","0.2","2.6","0.4","1.6","2.0","2.0","1.1","3.8","1.5","14.1","3.5","61.0","0.2","19.3","(X)","20.4","(X)","10.6","(X)","58673","4729","59960","4717","6007","3036","14258","1500","8499","1951","N","N","26752","4910","62516","4632","N","N","N","N","N","N","N","N","N","N","N","N","17185","1908","18733","2387","13771","3424","N","N","20350","9117","N","N","17226","8183","6475","2950","10719","2587","20370","2636","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48113","Dallas County, Texas","852266","6458","84.1","0.5","15.4","0.5","19.6","0.5","4.2","0.4","2.0","0.3","10.1","0.5","555994","8236","10.9","0.6","38.7","1.1","28.1","1.1","11.3","0.7","7.2","0.6","3.8","0.5","2416014","*****","57.5","0.6","21.6","0.2","0.3","0.1","5.1","0.1","0.1","0.1","12.9","0.6","2.6","0.3","38.9","*****","32.7","0.1","32.1","(X)","34.8","(X)","24.7","(X)","69033","1466","69854","1340","21943","3290","15662","303","8582","382","3483","435","22676","1645","76914","2198","34992","3801","59677","3909","112165","4679","65959","4326","110658","6326","79797","6282","25267","488","30780","738","18948","579","17230","3792","27647","2266","24246","4894","12021","656","17582","2947","12892","363","44012","1263","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48121","Denton County, Texas","241661","4211","89.3","1.3","21.7","2.1","16.2","1.1","2.3","0.7","1.0","0.5","12.1","1.2","165940","5514","8.5","1.5","30.4","2.5","38.6","2.5","9.8","1.6","10.9","2.1","1.8","0.8","686406","*****","78.3","1.1","8.5","0.4","0.6","0.3","6.7","0.3","0.1","0.1","2.8","1.0","3.1","0.7","18.7","*****","63.7","0.1","24.0","(X)","24.0","(X)","17.9","(X)","86112","2667","84520","2863","13028","3534","18286","1120","10980","2391","4154","1685","24359","2488","99541","3686","52046","6486","81621","9663","121124","5646","76591","9827","127250","6770","118530","39840","31357","997","33654","1233","21784","2476","18008","11112","31319","3484","N","N","17515","6070","14793","3979","17947","1676","37120","1454","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48135","Ector County, Texas","49905","1184","83.3","2.3","11.8","1.9","26.4","2.1","5.9","1.8","2.6","1.5","9.8","1.7","35420","1384","8.5","1.7","34.0","4.7","32.4","4.0","13.0","3.1","8.5","2.5","3.6","1.7","140111","*****","87.1","1.6","4.4","0.3","0.4","0.2","0.4","0.5","0.0","0.1","4.9","1.4","2.8","0.9","53.9","*****","39.9","0.1","25.0","(X)","26.5","(X)","19.3","(X)","63184","3538","63948","3737","12450","7016","15136","927","7966","1307","4381","1351","28917","22594","69905","4591","29795","5705","46097","4581","97130","11228","62164","10462","113216","13552","70780","9820","22509","1233","23597","1419","15604","4075","26628","9500","N","N","N","N","15918","3578","10043","4678","17553","1043","30451","2829","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48139","Ellis County, Texas","49819","1839","84.3","2.3","15.7","2.3","24.6","2.1","4.3","1.7","0.7","0.5","15.1","1.9","40697","2104","10.0","2.0","29.3","4.0","39.2","4.0","8.2","2.1","10.3","2.6","3.0","1.8","152753","*****","85.2","1.4","8.9","0.5","0.6","0.5","0.5","0.2","0.0","0.1","2.5","1.0","2.3","0.7","24.3","*****","64.5","0.2","30.2","(X)","31.4","(X)","21.0","(X)","74163","4791","74914","5360","9645","2480","17182","1155","7563","1095","2665","1515","25158","7257","80855","5588","34444","4823","57815","9598","101303","9539","66712","13358","122978","13588","88748","21019","24899","1552","25823","1457","20858","7750","23063","6641","47032","24523","N","N","10949","4177","15905","11087","13922","1664","29478","1872","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48141","El Paso County, Texas","257285","3236","81.4","1.1","9.1","0.8","26.8","1.0","5.9","0.8","5.1","0.8","12.6","0.8","190520","4350","12.6","1.2","41.0","2.1","23.0","1.7","11.6","1.5","7.1","1.1","4.7","1.3","820790","*****","79.9","1.7","3.3","0.3","0.5","0.1","1.1","0.1","0.2","0.2","12.7","1.7","2.4","0.6","81.4","*****","13.7","0.1","25.9","(X)","27.9","(X)","17.1","(X)","54805","2173","54820","2098","16497","6917","12794","388","7475","458","3703","536","23584","4111","58641","2395","29632","4623","42722","3892","91577","6643","53599","4916","90583","6926","77679","14150","18100","688","18685","741","22011","3104","24908","17502","29055","11762","7361","3826","13101","1907","14080","3245","14923","697","35030","2248","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48157","Fort Bend County, Texas","194513","3206","89.5","1.1","18.9","1.5","18.9","1.3","3.4","1.0","0.8","0.4","12.0","1.3","161600","4862","6.7","1.2","30.1","2.8","41.7","2.9","9.6","1.4","8.6","1.2","3.4","1.2","606953","*****","54.8","1.1","21.1","0.2","0.2","0.1","17.4","0.3","0.0","0.1","4.5","1.0","2.0","0.6","24.2","*****","36.0","0.1","33.4","(X)","33.9","(X)","23.5","(X)","98428","3844","97256","4043","17837","6427","17371","849","11020","2800","3041","2504","22175","2774","106857","4425","56753","19106","87010","7432","129952","7831","88686","8716","130846","8507","88398","12793","31933","1303","35372","2105","27825","3117","30625","19381","30024","2118","N","N","23952","4982","15601","5796","18256","1639","44801","2941","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48167","Galveston County, Texas","108966","1841","82.2","1.7","19.9","2.0","26.4","1.3","5.6","1.2","1.7","0.6","16.3","1.5","73408","3002","12.2","2.1","33.7","3.3","33.3","3.2","9.4","1.7","8.3","1.7","3.0","1.1","295747","*****","79.1","0.8","13.9","0.2","0.3","0.2","3.2","0.2","0.0","0.1","1.7","0.6","1.7","0.5","22.9","*****","58.7","0.1","31.1","(X)","31.3","(X)","23.7","(X)","76909","3637","78168","3962","12159","4207","16486","901","10289","1742","3879","1804","23166","3315","89686","4943","40057","5667","78956","9668","110015","8320","75058","16966","133471","19525","111646","24126","29110","1378","31337","1549","20077","2638","7461","7650","28670","9370","N","N","17820","4306","16412","12900","15769","1525","36709","1985","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48181","Grayson County, Texas","46447","1432","75.2","2.3","14.3","2.2","34.1","2.2","6.0","1.7","1.7","0.9","17.4","2.2","31854","1662","15.1","2.5","36.2","3.9","32.8","4.1","8.3","2.3","6.1","1.9","1.6","1.0","121419","*****","86.8","1.3","5.5","0.7","1.6","0.7","1.0","0.2","0.2","0.2","1.6","1.1","3.3","1.1","11.8","*****","78.0","0.1","40.7","(X)","41.9","(X)","32.6","(X)","58711","3603","59237","4065","13760","4575","16550","1189","8479","1580","4945","2311","21225","3487","69146","4620","44205","7083","48712","4905","92429","8770","78204","21726","99832","21592","127266","43781","23294","1395","24855","1494","14419","4243","20669","10509","14100","7528","N","N","9786","2823","7173","3026","9511","1480","26532","1659","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48183","Gregg County, Texas","45443","1211","75.8","2.9","15.4","2.2","28.9","2.6","6.2","1.5","1.8","0.9","12.7","2.0","30451","1727","14.7","2.4","32.8","4.2","32.1","4.2","10.1","2.9","7.9","2.3","2.3","1.5","123081","*****","74.2","1.3","21.3","0.8","0.2","0.3","1.4","0.2","0.0","0.2","1.7","1.0","1.2","0.6","17.2","*****","60.1","0.2","23.6","(X)","24.5","(X)","20.6","(X)","57738","3804","62201","4293","18485","4504","15776","1044","9216","1848","1610","907","12868","2492","69327","5168","31313","7215","48552","7515","103622","14120","55693","11247","103563","10069","72289","15934","22679","1486","25454","2037","14355","1486","N","N","20411","18387","N","N","14270","5246","15439","8675","12220","1454","28464","2510","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48187","Guadalupe County, Texas","49217","1070","82.7","2.2","18.5","2.9","29.8","2.2","2.9","1.1","1.6","1.0","23.5","2.7","37731","1888","12.0","2.3","28.3","4.0","35.8","4.6","8.7","2.6","12.7","3.4","2.4","1.2","135757","*****","84.4","2.1","7.3","0.7","0.1","0.1","1.9","0.2","0.1","0.1","4.1","2.0","2.2","0.9","36.0","*****","54.0","0.2","21.3","(X)","21.3","(X)","15.3","(X)","70374","3344","68349","3826","6684","3761","15176","1242","10608","2525","N","N","23151","3779","78389","4202","46468","8493","50515","5142","94544","9338","58939","9518","133626","15018","103946","12531","25367","1254","26311","1508","22978","3487","N","N","23290","5605","N","N","14066","4061","20701","7451","16752","1877","31362","1975","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48201","Harris County, Texas","1417603","8832","86.0","0.5","14.6","0.5","19.3","0.5","4.1","0.3","1.7","0.2","10.1","0.4","971823","11417","10.1","0.5","38.5","0.8","28.4","1.0","12.3","0.7","6.9","0.5","3.8","0.4","4180894","*****","62.1","0.6","18.7","0.1","0.4","0.1","6.2","0.1","0.1","0.1","10.4","0.6","2.1","0.2","41.4","*****","32.5","0.1","30.2","(X)","32.1","(X)","22.8","(X)","74981","1411","75619","1509","20668","2355","15724","303","8634","438","3454","415","23441","2194","82932","1782","34149","2459","67463","2492","118971","3616","64751","2836","126492","9942","80067","4660","26543","467","31074","683","18657","622","22073","5544","29413","2698","28167","11778","14204","783","16716","1954","14529","345","46020","1272","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48203","Harrison County, Texas","24238","1138","75.0","3.9","20.7","4.6","29.4","3.0","5.3","2.0","0.5","0.6","15.2","3.0","17845","1328","13.7","3.9","33.0","6.2","38.2","6.7","9.3","3.9","4.6","2.7","1.2","1.7","66296","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","26.2","(X)","28.1","(X)","21.9","(X)","61039","6440","67358","8421","7495","2635","15374","1389","7813","1565","N","N","19191","3400","70406","8702","29624","9417","57817","12837","100569","16008","48603","12343","82316","19160","46089","13772","22369","2202","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48209","Hays County, Texas","56754","1621","85.8","2.4","14.8","3.3","19.8","2.3","1.6","1.1","0.9","0.6","13.6","2.6","35657","2010","11.2","3.3","28.0","5.1","46.0","6.0","8.8","3.2","4.5","2.1","1.4","1.3","164050","*****","75.1","3.5","2.9","0.7","0.3","0.3","1.9","0.5","0.3","0.4","17.9","3.5","1.6","0.5","35.8","*****","57.5","0.3","40.9","(X)","38.7","(X)","32.6","(X)","72685","4856","71419","4933","19948","11447","18126","2026","9125","3146","1740","1229","22224","4740","89071","6506","55994","8066","58952","12208","117091","13005","59373","12568","135659","32619","73924","24560","25776","1653","29622","2081","14115","6293","N","N","39288","20054","N","N","11976","2939","N","N","16431","2003","32200","2494","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48213","Henderson County, Texas","29567","1636","69.4","3.3","15.7","2.9","40.2","3.1","5.5","1.5","1.4","0.8","22.8","3.5","20108","1853","24.5","4.1","35.2","5.3","28.5","4.0","5.9","2.4","4.6","2.1","1.4","1.1","78826","*****","88.8","1.6","6.0","1.1","0.0","0.2","0.4","0.2","0.1","0.1","2.2","1.3","2.5","0.9","11.5","*****","79.9","0.2","44.3","(X)","46.2","(X)","34.6","(X)","50294","4288","50962","4803","14735","7642","16273","870","8706","1674","N","N","16571","2674","58851","5095","32968","5488","55892","7530","78959","10322","53868","12214","96089","26031","76167","27860","20054","1515","21164","1621","14058","2845","N","N","6352","5119","N","N","6541","3418","9459","5595","8555","2466","22502","1677","(X)","(X)","(X)","(X)","(X)","(X)"
