"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"0500000US33011","Hillsborough County, New Hampshire","155260","2096","82.7","1.2","23.6","1.5","26.8","1.2","4.9","0.8","2.5","0.7","15.2","1.3","101853","3016","12.3","1.3","27.8","2.1","39.1","1.8","7.3","1.2","11.2","1.4","2.2","0.7","402922","*****","91.2","0.5","2.1","0.6","0.2","0.1","3.5","0.2","0.0","0.1","0.6","0.2","2.4","0.4","5.6","*****","87.1","0.1","25.3","(X)","26.0","(X)","18.9","(X)","86819","2407","90209","2726","11059","2301","18397","567","9192","883","4011","1470","19614","1592","100092","3406","44783","4303","77670","6648","124149","5510","81412","9285","144352","12610","102393","12065","33773","926","34611","1039","19731","8753","63058","62134","36463","5611","N","N","13602","3847","12953","4327","15684","2608","35407","1054","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US33013","Merrimack County, New Hampshire","57222","1097","77.6","2.0","24.1","2.1","32.5","1.4","5.8","1.4","4.0","1.1","18.1","1.9","37179","1939","14.7","2.4","27.3","3.3","36.3","2.8","7.6","1.5","11.5","2.1","2.7","1.3","146761","*****","95.4","0.2","1.4","0.2","0.1","0.2","1.5","0.4","0.0","0.1","0.6","0.4","1.1","0.3","1.8","*****","93.8","0.1","25.3","(X)","26.0","(X)","19.3","(X)","74794","3578","75837","3764","11833","3283","17724","873","9769","1547","4617","1251","26798","5948","87311","5148","46835","8292","58585","8013","110810","6708","98071","34040","122170","14368","103005","26266","29686","1468","30297","1486","8687","4700","N","N","28160","13247","N","N","17292","16431","12721","5666","14925","5152","30579","1541","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39035","Cuyahoga County, Ohio","529284","4829","72.5","0.8","19.5","0.6","30.3","0.6","7.1","0.4","4.2","0.3","18.8","0.5","302841","5941","17.0","1.0","35.2","1.3","28.5","1.1","9.2","0.8","7.8","0.6","2.5","0.4","1265111","*****","63.8","0.3","30.1","0.2","0.2","0.1","2.6","0.1","0.0","0.1","1.2","0.2","2.0","0.2","5.1","*****","60.7","0.1","29.1","(X)","30.9","(X)","23.6","(X)","62041","1128","67114","1326","15007","2077","15822","268","8551","362","2944","342","20669","800","78956","1643","33412","2559","60821","2909","115107","3599","79049","8776","124932","5709","88626","9770","26902","491","32702","730","15238","638","21424","5437","38737","6867","28854","22965","13291","2844","10651","1708","14214","1289","33553","770","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39041","Delaware County, Ohio","65046","1138","85.6","1.5","23.8","2.3","22.3","1.4","2.3","0.9","2.2","0.9","17.6","1.9","48911","1676","9.4","1.8","30.8","3.1","43.0","3.2","5.7","1.4","9.9","2.0","1.2","0.6","181061","*****","89.2","0.4","3.7","0.5","0.1","0.1","4.3","0.5","0.0","0.1","0.7","0.4","2.0","0.6","2.3","*****","87.7","0.1","18.3","(X)","18.3","(X)","13.5","(X)","103313","5123","105486","6021","10856","2991","17872","1369","7526","1863","3365","1368","29158","4372","119009","6415","55336","11268","106217","15948","141852","9592","97225","18070","131295","11577","127868","60197","37354","1790","38446","1977","26784","7918","N","N","34955","5818","N","N","32839","10860","15360","6557","33255","7637","38600","1995","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39043","Erie County, Ohio","31739","1131","73.0","3.4","20.9","2.8","37.2","2.9","7.3","1.9","0.9","0.6","26.7","3.2","20375","1288","13.3","2.6","29.9","4.6","34.8","4.2","10.3","3.4","9.6","2.9","2.1","1.4","76398","*****","87.1","0.6","7.3","1.2","0.8","0.6","0.6","0.2","0.7","0.8","0.5","0.4","3.1","1.0","3.6","*****","84.6","0.2","27.0","(X)","27.0","(X)","22.3","(X)","62310","5363","61116","5914","17571","12942","15967","885","7010","1119","2444","792","22440","3477","74461","6468","44752","16737","64585","16508","90959","6783","54161","7647","110107","17277","66296","34719","26452","2316","28398","2625","17272","5533","14336","13404","9572","6677","N","N","15574","10010","2176","2300","14081","4481","28713","2680","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39045","Fairfield County, Ohio","54370","1428","78.3","1.9","19.6","2.3","28.3","2.1","4.6","1.1","3.5","1.2","22.5","2.1","41538","1711","13.7","1.7","28.2","3.3","36.7","3.5","8.5","2.4","10.2","2.1","2.7","1.5","147474","*****","89.9","0.4","5.6","0.5","0.1","0.2","0.9","0.5","0.0","0.1","0.4","0.3","3.1","0.6","1.9","*****","88.6","0.1","23.9","(X)","22.6","(X)","17.4","(X)","72329","3260","75568","4396","9168","2737","17370","1058","7288","841","3440","816","21478","2573","81049","3867","40165","4748","55699","5073","100583","7141","93139","30227","122556","12767","93318","19797","27153","1335","27238","1435","32786","6459","N","N","43161","23326","N","N","27391","8089","11129","4901","24592","8646","27369","1458","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39049","Franklin County, Ohio","471438","4200","81.7","0.8","17.7","0.8","21.3","0.6","4.8","0.5","3.8","0.4","15.5","0.7","278092","4386","12.2","0.9","35.3","1.4","34.1","1.2","10.3","0.8","6.6","0.7","1.6","0.3","1195537","*****","69.2","0.4","21.3","0.3","0.2","0.1","4.2","0.1","0.0","0.1","1.7","0.4","3.2","0.3","5.0","*****","66.4","0.3","21.8","(X)","22.4","(X)","17.2","(X)","68046","1424","69702","1586","13259","2632","15681","372","8759","472","2789","281","24675","1551","82399","2101","39859","4366","65145","3276","110153","4022","64845","4488","135981","8553","86381","13995","27773","553","31979","759","16961","707","22832","10578","32192","2840","N","N","13794","4088","10744","2202","13548","1381","32735","793","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39055","Geauga County, Ohio","34204","814","76.7","2.8","25.9","3.1","34.9","2.5","3.0","1.4","1.8","1.0","18.9","2.7","25273","1401","15.2","3.1","30.2","4.0","30.3","3.7","7.6","1.9","13.6","3.4","3.2","1.3","93680","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.2","*****","96.0","0.1","30.3","(X)","29.0","(X)","23.4","(X)","88131","6287","89855","7471","20564","9921","19607","1162","9931","2124","12389","3390","27295","5070","103678","7667","67149","14799","88530","21709","129264","10656","92718","20122","121999","13566","126243","43912","33028","2326","N","N","N","N","N","N","N","N","N","N","N","N","N","N","19847","13018","33516","2386","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39057","Greene County, Ohio","62465","1437","77.2","2.1","25.0","2.1","27.0","1.8","4.0","1.0","1.4","0.6","27.6","2.2","39967","1996","14.4","2.4","33.9","3.2","32.9","3.5","6.8","1.8","8.6","2.1","3.5","1.8","163587","*****","86.2","0.4","7.6","0.6","0.1","0.1","2.6","0.4","0.0","0.1","0.3","0.3","3.1","0.8","2.4","*****","84.4","0.1","23.7","(X)","23.9","(X)","16.7","(X)","73750","4244","72990","5059","10085","3883","16288","870","10254","1961","2665","1343","30649","2643","92117","6122","53759","10579","70171","10324","119673","10421","73089","24996","152871","30282","92036","33829","28937","1622","29784","1596","18315","4932","88375","72050","33208","9200","N","N","N","N","25527","23222","21131","6354","29924","1601","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39061","Hamilton County, Ohio","328390","3314","77.3","0.9","21.7","0.9","26.5","0.7","5.3","0.5","3.5","0.5","16.8","0.8","192311","4230","15.1","1.1","35.1","1.6","29.9","1.6","9.9","1.0","8.1","0.9","1.9","0.4","802038","*****","69.1","0.2","25.8","0.3","0.2","0.1","2.1","0.1","0.0","0.1","0.7","0.2","2.1","0.4","2.7","*****","67.2","0.1","28.3","(X)","29.9","(X)","22.5","(X)","67498","1644","69345","1857","19578","3810","16065","424","8459","436","3663","554","22169","1241","84890","2482","45115","9076","64308","4091","118150","5345","74814","6983","132364","9292","107784","13899","28469","639","33660","811","15817","909","18162","6971","34953","5077","N","N","16379","4255","11319","3029","20245","4626","34011","839","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39063","Hancock County, Ohio","30064","840","79.2","2.9","21.0","2.8","28.2","2.6","5.8","1.8","0.5","0.4","20.4","3.2","20267","1150","13.1","2.7","34.4","4.6","33.8","5.2","6.6","2.8","9.6","2.8","2.5","1.6","75671","*****","94.2","0.9","1.6","0.6","0.1","0.1","1.9","0.2","0.0","0.2","0.9","0.8","1.4","0.6","4.8","*****","90.5","0.2","22.4","(X)","21.5","(X)","17.9","(X)","63909","5076","64133","6305","7956","3435","18564","1481","10496","2302","N","N","19608","3769","76171","7413","47590","9057","57265","15795","97514","9373","55807","10533","113763","18489","106625","47480","26151","1989","26951","2133","14545","16387","N","N","16349","8723","N","N","15246","12589","N","N","16470","11256","27323","2103","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39081","Jefferson County, Ohio","28625","1026","66.6","3.3","15.2","2.8","41.0","2.5","6.1","1.5","3.5","1.2","25.6","2.6","18763","1185","22.9","3.7","35.3","4.1","26.7","3.6","6.3","2.1","7.5","2.9","1.3","0.9","68389","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","29.7","(X)","32.4","(X)","23.9","(X)","54433","4727","56292","4929","24684","13216","16138","884","8664","1251","4322","974","17332","2688","63672","5331","35717","11224","53401","7210","87618","10989","63058","8525","105285","13631","106874","65945","22904","1797","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39085","Lake County, Ohio","95087","1538","76.8","1.7","22.4","1.6","32.8","1.4","4.5","1.0","1.8","0.6","22.3","1.5","62128","2771","13.6","1.7","30.6","2.7","33.8","2.1","8.2","1.5","10.9","1.6","2.9","1.0","229582","*****","92.9","0.4","3.8","0.4","0.1","0.1","1.3","0.1","0.0","0.1","0.6","0.3","1.2","0.4","3.6","*****","90.3","0.1","29.7","(X)","30.2","(X)","21.2","(X)","67811","3758","70645","4580","9829","2913","17176","683","7799","782","3260","1560","19101","1815","81885","5550","40075","4085","59212","4732","103063","7735","97332","45850","121057","11521","79234","11419","28379","1457","29149","1551","15628","2569","17267","5148","33551","9222","N","N","21192","10876","8955","3777","12535","2262","29669","1589","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39089","Licking County, Ohio","63160","1705","78.2","1.9","20.1","2.3","32.1","1.9","3.2","0.9","1.9","0.7","22.5","2.5","43422","2136","14.2","2.3","32.7","2.8","36.7","3.1","6.4","1.9","8.8","1.6","1.2","0.7","167537","*****","93.1","0.4","3.1","0.5","0.1","0.1","1.0","0.1","0.0","0.1","0.3","0.4","2.3","0.5","1.5","*****","92.0","0.1","23.1","(X)","21.7","(X)","16.9","(X)","67857","3872","67497","4299","18240","11258","15897","645","8701","1873","2964","1296","20726","1892","79426","4899","39988","6419","62613","9566","102069","7901","68085","13595","121478","18350","61707","17541","26413","1397","26787","1469","27051","6760","N","N","23811","21658","N","N","N","N","14366","8947","20236","9556","26867","1474","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39093","Lorain County, Ohio","115670","1981","73.9","1.9","21.0","1.3","32.1","1.3","6.7","1.2","3.3","0.8","24.1","1.5","76908","2666","17.4","1.7","31.9","2.3","30.4","2.3","8.8","1.4","10.1","1.7","1.5","0.6","301478","*****","86.0","0.6","8.5","0.6","0.2","0.1","0.9","0.2","0.2","0.2","1.4","0.4","2.8","0.6","8.7","*****","79.9","0.1","25.4","(X)","25.9","(X)","20.1","(X)","63004","2205","65250","2741","10097","2163","16705","612","9931","1133","3326","955","22175","2111","75736","2571","43436","4522","59520","3774","100345","6328","64329","7422","117733","8218","81317","18732","25058","814","26901","890","12965","1548","12413","8174","18736","12078","N","N","24386","9159","9408","2556","15662","2041","27814","926","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39095","Lucas County, Ohio","176924","2844","72.9","1.4","17.4","1.2","29.1","1.2","7.6","1.0","4.0","0.7","20.8","1.1","103886","3100","17.2","1.5","34.6","2.2","30.8","2.1","9.0","1.4","6.7","1.1","1.7","0.5","437998","*****","73.4","0.4","19.4","0.5","0.3","0.2","1.7","0.2","0.0","0.1","1.8","0.3","3.5","0.6","6.4","*****","70.4","0.1","23.5","(X)","23.7","(X)","18.9","(X)","55215","1801","58305","2223","10731","1910","16426","624","7973","517","3170","560","19655","1220","69053","2538","35004","3283","53494","4197","94902","5246","65660","6562","116503","13470","92973","12878","23218","704","26379","857","13530","876","14615","7313","38519","13005","N","N","13191","2713","9117","3034","11427","1171","26893","886","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39099","Mahoning County, Ohio","96689","2420","70.0","1.5","21.2","1.7","36.5","1.6","7.6","1.1","3.4","0.7","24.2","1.7","61630","2496","21.5","1.8","33.7","2.6","25.3","2.3","9.1","1.4","9.2","1.5","1.2","0.5","235145","*****","80.3","0.4","15.7","0.7","0.4","0.4","0.6","0.2","0.1","0.1","0.8","0.2","2.3","0.6","5.0","*****","77.2","0.1","21.7","(X)","21.6","(X)","17.3","(X)","53511","2204","54655","2410","11534","4342","16191","643","8482","572","3925","956","19127","1798","64795","3124","32871","2959","52233","4976","98564","10356","54500","6853","100331","7198","84633","36883","22541","839","25173","1077","12280","1115","N","N","21412","19688","N","N","13744","4698","6299","2983","10582","1902","25743","1099","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39101","Marion County, Ohio","24496","1738","74.4","3.3","15.0","3.0","33.3","3.2","8.9","2.7","4.1","1.9","25.2","3.6","18154","1686","17.4","3.4","35.7","4.8","32.1","4.9","5.9","2.3","5.4","2.2","3.5","2.3","66238","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","29.6","(X)","29.9","(X)","18.4","(X)","50841","3238","50065","4052","7511","4016","16058","1558","11153","1841","5181","1882","15027","2364","56146","3980","28797","5361","45576","6489","75743","6099","43883","8173","86017","9982","96168","13298","18488","1667","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39103","Medina County, Ohio","65593","1153","79.8","1.8","25.4","2.1","29.9","1.7","3.2","0.8","2.1","0.7","24.7","1.9","46942","1694","11.4","1.7","29.6","2.8","37.1","3.0","8.9","1.9","11.0","2.1","1.9","1.0","173684","*****","95.9","0.2","1.9","0.6","0.3","0.4","1.0","0.2","0.0","0.1","0.2","0.1","0.8","0.4","1.7","*****","94.6","0.1","34.4","(X)","32.9","(X)","26.4","(X)","76889","3440","77453","3999","8343","1942","17829","749","10261","1879","2602","781","24460","2224","88789","4431","41900","4437","68561","7633","112015","7713","79623","9273","123535","11204","74451","19667","29383","1259","29706","1263","17815","8851","N","N","28725","15511","N","N","N","N","14630","6390","21162","8742","29792","1245","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39109","Miami County, Ohio","41261","1006","77.2","3.1","19.8","2.4","31.1","2.1","6.5","1.9","1.3","0.8","24.2","2.6","28439","1575","15.1","3.0","31.0","4.0","37.6","4.2","6.0","1.8","8.1","2.2","2.2","2.0","103060","*****","94.2","0.3","2.2","0.6","0.1","0.1","0.8","0.3","0.0","0.1","0.5","0.3","2.2","0.7","1.4","*****","93.3","0.1","21.0","(X)","19.7","(X)","16.4","(X)","64668","3699","64607","4453","12505","8393","17650","1068","10095","2443","2927","2088","18230","2666","75945","5081","44134","15648","56632","6152","99306","8291","65590","12440","113740","12601","56371","21055","26228","1283","26987","1363","13533","5490","N","N","39107","15364","N","N","N","N","6120","3645","29245","11515","26885","1340","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39113","Montgomery County, Ohio","221121","2960","70.9","1.2","17.9","1.1","32.3","0.9","6.8","0.8","4.4","0.7","24.4","1.1","130379","3729","18.3","1.1","34.7","1.8","27.8","1.7","10.4","1.2","7.1","1.1","1.6","0.5","534325","*****","74.0","0.3","20.8","0.6","0.1","0.1","2.0","0.1","0.0","0.1","0.6","0.3","2.6","0.5","2.4","*****","72.3","0.1","23.3","(X)","23.1","(X)","18.4","(X)","56242","1702","58917","2110","9740","1437","16063","403","9478","770","2675","448","22352","1302","70029","2315","40870","3428","51788","3478","101763","6065","64327","5314","117209","10053","75759","11928","23902","651","26383","821","16810","1091","27161","11891","26891","4803","N","N","11662","5084","10244","3158","16658","4405","26565","778","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39119","Muskingum County, Ohio","33675","963","72.0","2.8","14.1","2.7","36.1","2.5","7.1","1.6","3.2","1.1","22.0","2.7","23344","1402","19.8","3.2","34.2","4.1","30.4","4.0","6.5","2.5","5.7","2.2","3.4","1.6","85950","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","26.7","(X)","28.8","(X)","22.0","(X)","50412","3244","51822","3767","16268","5727","15533","857","9088","1295","2943","1214","16006","2417","58952","4094","34528","7023","44157","5173","85769","8963","51070","9990","83565","8284","84055","15894","20174","1242","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39133","Portage County, Ohio","59712","1644","80.5","2.3","18.7","2.4","30.9","2.2","4.2","1.2","3.8","1.2","21.7","2.0","39776","1650","15.8","2.9","29.6","3.8","32.1","2.9","9.7","2.1","9.9","2.1","2.9","1.4","161451","*****","91.8","0.3","4.0","0.7","0.0","0.1","1.7","0.1","0.0","0.1","0.5","0.3","2.0","0.7","1.5","*****","90.8","0.1","26.6","(X)","25.4","(X)","20.2","(X)","65232","3586","63206","4405","11655","3409","16605","1102","10122","1683","3145","887","24391","2944","73220","4314","43248","7580","51794","5069","96446","10389","76530","13341","101152","8871","91622","17818","24914","1329","25641","1354","22037","9255","N","N","12861","5374","N","N","N","N","11821","5928","15139","4113","25743","1374","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39139","Richland County, Ohio","48529","1343","71.5","2.7","21.3","2.8","36.4","2.4","5.2","1.7","2.7","1.0","27.1","2.8","32136","1776","19.2","2.7","33.7","4.6","30.8","4.0","7.8","2.2","7.6","2.1","0.9","0.8","122673","*****","87.0","0.5","7.6","1.1","0.4","0.4","0.5","0.3","0.0","0.1","0.6","0.3","3.9","0.9","1.5","*****","86.5","0.1","32.9","(X)","33.9","(X)","25.2","(X)","53513","4392","49521","3616","9802","6085","16019","806","8103","1378","1958","785","30015","11527","58819","3453","34947","4624","43909","4832","80364","7019","63269","9736","90571","13951","79768","50135","21486","1691","22704","1758","12103","3295","N","N","N","N","N","N","N","N","6364","3343","N","N","22730","1752","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39141","Ross County, Ohio","27948","1084","70.7","2.9","18.3","3.1","30.6","3.0","10.0","2.4","2.9","1.3","22.5","2.4","18459","1365","19.6","3.6","37.3","4.2","28.4","5.5","6.7","3.2","7.4","2.9","0.6","0.6","77429","*****","90.4","0.2","4.0","0.8","0.2","0.2","0.5","0.2","0.0","0.1","0.1","0.1","4.7","0.8","1.1","0.8","90.3","0.2","19.7","(X)","19.0","(X)","12.8","(X)","54194","3592","58073","4903","4051","1740","16553","1559","8338","882","2784","1318","20551","2917","63565","5089","36182","5244","48449","6541","92519","11458","54609","9430","103758","11899","135554","130183","20632","1192","21621","1240","8768","4653","N","N","28634","13213","N","N","N","N","11814","4669","N","N","21651","1242","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39145","Scioto County, Ohio","28927","1296","66.3","3.2","11.8","2.3","37.7","2.9","13.3","2.5","5.3","1.7","23.6","2.8","19137","1380","24.8","4.3","35.4","4.8","28.9","4.2","4.1","1.6","5.9","2.1","0.8","0.8","78477","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","22.4","(X)","23.3","(X)","16.8","(X)","48528","2745","52476","4028","4936","1745","14671","986","9617","1088","3410","1293","18339","2736","57942","4738","27771","4287","50810","8402","83220","9455","68521","18353","95874","13869","61814","16301","18727","1150","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39151","Stark County, Ohio","150470","2316","74.2","1.2","20.5","1.1","32.6","1.2","5.6","0.8","6.4","1.2","23.5","1.2","98340","2736","18.3","1.2","31.4","2.1","32.5","1.9","9.3","1.3","7.1","1.0","1.4","0.7","374868","*****","88.9","0.2","6.4","0.6","0.2","0.1","0.7","0.2","0.0","0.1","0.2","0.1","3.6","0.7","1.7","*****","87.5","0.1","24.0","(X)","24.8","(X)","18.8","(X)","57544","1985","58020","2114","11104","3856","17686","541","8770","670","2978","456","19822","1619","67571","2418","35366","2791","55705","3245","90481","4676","61966","7240","103629","7783","77623","11297","23761","737","25009","782","14389","1702","11577","5947","45581","22910","N","N","N","N","7457","1675","14052","4151","25144","781","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39153","Summit County, Ohio","221175","3024","74.2","1.1","18.3","1.0","29.8","0.9","5.5","0.7","5.3","0.8","21.3","0.9","135370","3904","17.3","1.4","33.1","1.9","31.8","1.8","8.8","1.1","7.1","0.8","1.9","0.6","540811","*****","80.5","0.2","14.1","0.5","0.2","0.1","2.2","0.2","0.0","0.1","0.2","0.1","2.9","0.5","1.8","*****","79.1","0.1","30.3","(X)","31.4","(X)","24.1","(X)","65175","1872","68712","2362","13380","2803","16554","473","8849","680","3935","493","23123","1882","80994","2840","43414","5286","63240","4129","111575","6509","74366","6252","125457","12283","83030","13520","27586","778","30057","844","17835","3184","40347","20256","24019","4437","N","N","12077","6406","9307","2417","19069","3766","30233","852","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39155","Trumbull County, Ohio","86992","1815","69.2","2.0","17.3","1.6","37.2","1.6","5.3","1.0","3.3","0.8","29.5","1.8","54910","2317","21.7","1.9","36.6","2.6","25.4","2.4","8.8","1.7","5.8","1.2","1.8","0.8","207406","*****","89.0","0.2","8.5","0.6","0.1","0.1","0.2","0.1","0.0","0.1","0.2","0.2","2.0","0.6","1.5","*****","87.8","0.2","26.4","(X)","25.6","(X)","20.0","(X)","51427","2067","51894","2398","6957","1771","17350","564","10139","987","2356","611","20291","2369","61828","3009","41772","6818","50463","5204","83788","5586","66766","8526","100503","8571","76567","13903","22147","831","22977","859","15014","1961","N","N","N","N","N","N","N","N","15850","11371","8965","2348","23181","871","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39157","Tuscarawas County, Ohio","36699","1076","73.7","2.2","20.2","2.1","35.1","2.4","5.0","1.7","3.0","1.2","23.0","2.3","25525","1537","18.0","2.7","28.3","3.6","38.2","4.0","7.0","2.1","6.0","1.9","2.4","1.3","92392","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","38.2","(X)","37.2","(X)","28.2","(X)","56019","2987","56954","3496","10977","4569","16704","859","9882","2010","3338","1587","18296","2382","64874","3889","37176","4349","48808","6748","77627","6445","77339","20343","110898","25158","106301","47785","22512","1160","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39165","Warren County, Ohio","77718","1370","83.4","1.7","25.6","1.9","25.8","1.4","2.2","0.7","1.0","0.5","19.7","1.9","57986","1733","11.1","1.7","29.9","3.1","39.4","2.9","7.6","1.7","9.5","1.9","2.4","1.3","217241","*****","90.4","0.5","3.6","0.2","0.1","0.1","4.2","0.5","0.0","0.1","0.5","0.5","1.1","0.5","2.4","*****","88.1","0.5","28.2","(X)","28.9","(X)","22.8","(X)","97610","8243","99016","9417","16189","7384","18211","1169","10968","1946","5207","2047","23713","3621","112968","10448","55489","19429","109744","31558","122990","6735","89801","18296","137694","11247","231791","149820","34666","2266","34814","2390","21814","11902","N","N","37104","6331","N","N","N","N","43748","33549","25731","7142","35149","2466","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39169","Wayne County, Ohio","42246","1088","79.6","1.9","23.7","2.4","31.7","1.6","4.0","1.3","2.7","0.9","18.8","1.9","30211","1484","13.0","1.8","30.7","3.8","36.2","3.4","9.0","2.0","7.6","2.0","3.5","1.4","114848","*****","94.8","0.5","1.5","0.4","0.2","0.2","0.9","0.2","0.0","0.1","1.0","0.9","1.7","0.7","1.6","*****","94.3","0.3","36.7","(X)","34.2","(X)","28.5","(X)","60019","2566","57625","3006","12241","3780","17290","941","9445","1665","1508","438","21032","3135","69100","3385","51507","13314","49330","4524","84529","4928","66427","7947","101239","14202","85859","15455","22437","952","22942","961","10896","3497","N","N","8816","2661","N","N","20630","4768","13106","8197","18967","6094","22960","964","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US39173","Wood County, Ohio","50219","1086","79.6","2.0","18.6","2.1","27.6","2.1","3.2","1.2","1.8","0.9","22.5","2.4","30459","1358","12.1","1.8","31.0","3.8","38.6","4.0","7.9","2.2","9.7","2.3","0.8","0.6","128200","*****","91.2","1.2","2.5","0.4","0.1","0.2","1.8","0.3","0.1","0.1","1.3","0.9","3.1","1.1","4.9","*****","88.9","0.7","25.8","(X)","25.0","(X)","18.3","(X)","66309","4006","66305","4511","12865","8388","17041","896","13998","3508","5025","2769","20164","2879","82918","5932","36812","6110","61914","7175","103941","12046","77680","33469","128729","11956","74359","30233","26441","1570","27734","1712","9271","6745","N","N","N","N","N","N","7952","5640","13128","6331","17443","4594","27947","1714","(X)","(X)","(X)","(X)","(X)","(X)"
