"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"0500000US12035","Flagler County, Florida","41311","1902","55.3","2.9","23.7","3.0","54.1","2.8","4.6","1.8","1.7","0.7","34.2","3.3","28614","1999","37.5","3.5","30.5","4.1","20.9","3.7","4.2","1.5","4.0","1.8","2.9","1.5","108310","*****","83.3","1.2","10.9","1.0","0.0","0.2","2.6","0.2","0.0","0.2","2.0","1.2","1.2","0.9","10.3","*****","74.6","0.5","44.0","(X)","42.2","(X)","35.4","(X)","63011","4172","61952","6340","19247","5912","21113","1511","11424","1899","1264","523","29947","3184","73042","4973","59114","7599","70566","9835","92449","14096","49728","10938","105369","19689","128271","68977","25414","1871","25946","1917","23447","7129","N","N","28859","17323","N","N","20868","8382","7083","5595","19271","5220","26742","2012","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12053","Hernando County, Florida","74262","2002","58.9","2.2","22.6","2.2","49.9","2.1","6.8","1.4","1.5","0.6","31.1","2.0","49453","2179","34.0","2.6","28.9","2.8","19.7","2.5","8.7","2.0","6.7","1.7","1.9","0.8","182835","*****","88.8","1.1","5.4","0.9","0.1","0.2","1.2","0.4","0.0","0.1","1.5","0.9","3.0","0.9","12.4","*****","78.6","0.6","42.5","(X)","42.5","(X)","34.6","(X)","59673","2853","63658","4721","13387","4831","20181","803","10675","1158","2581","1468","22355","1905","68157","2978","45669","3216","63601","6941","94244","7474","66798","7933","120248","9900","92887","44747","24867","1104","25839","1242","22161","4638","N","N","15828","7754","N","N","9856","6835","12659","5497","16780","2602","26860","1405","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12055","Highlands County, Florida","38808","2109","53.3","3.5","26.1","3.0","57.7","3.8","8.4","2.6","1.1","0.7","30.3","3.2","24237","2164","N","N","N","N","N","N","N","N","N","N","N","N","100917","*****","78.0","2.6","10.3","1.1","0.1","0.1","1.3","0.4","0.0","0.2","8.9","2.6","1.4","0.9","19.1","*****","68.0","0.1","30.6","(X)","34.7","(X)","24.5","(X)","48800","8376","44654","7293","N","N","20376","916","10026","1704","1209","574","20112","2234","58440","12656","N","N","N","N","N","N","N","N","N","N","N","N","20913","3266","23708","4192","12235","2408","N","N","17563","15796","N","N","9632","2158","3568","3980","11848","1889","25121","4731","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12057","Hillsborough County, Florida","514487","5129","79.4","0.7","16.3","0.7","28.5","0.6","5.8","0.5","2.1","0.3","15.8","0.6","321843","6077","14.1","0.8","35.3","1.4","31.0","1.3","9.7","0.9","7.3","0.6","2.5","0.5","1376238","*****","70.6","0.7","16.6","0.4","0.3","0.1","4.0","0.2","0.1","0.1","5.0","0.6","3.4","0.4","27.6","*****","50.0","0.1","34.6","(X)","35.3","(X)","27.8","(X)","76656","1672","78690","1775","17104","2425","18458","392","9795","577","1882","274","26875","3044","90223","2136","47810","4436","73421","3376","122132","5242","80102","6595","126324","6949","104242","10977","29869","629","33305","733","21376","2022","26265","11028","32224","3331","16109","12521","18056","1851","15228","2237","19150","823","38804","971","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12061","Indian River County, Florida","55427","2857","53.8","2.9","36.4","3.1","56.5","3.2","4.6","1.5","1.0","0.7","31.2","2.9","34301","2439","37.6","3.5","30.0","3.3","22.8","3.3","5.6","2.4","3.1","1.5","0.8","0.7","151563","*****","85.1","2.2","7.6","1.5","0.3","0.3","1.3","0.4","0.0","0.1","2.4","2.2","3.2","1.7","12.0","*****","76.0","0.1","38.2","(X)","39.0","(X)","30.7","(X)","79585","8921","74251","9624","41169","12468","20879","921","7835","1541","N","N","33049","5340","99683","12711","87156","16795","86442","13434","141394","51178","54882","10830","154943","108569","89927","50341","32024","3345","34655","3827","20358","9859","N","N","13191","7928","N","N","10481","8054","14987","11346","11631","4086","37450","4244","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12069","Lake County, Florida","128888","3114","64.9","2.0","24.8","1.8","50.2","1.7","4.4","1.0","1.7","0.6","27.8","2.0","86699","3248","26.7","1.9","30.7","3.0","27.0","2.5","7.5","1.6","4.9","1.3","3.1","1.2","335396","*****","84.5","0.6","10.7","0.6","0.4","0.2","2.0","0.3","0.0","0.1","0.4","0.3","2.0","0.5","14.7","*****","71.1","0.1","33.9","(X)","32.6","(X)","25.9","(X)","62886","2621","61282","3199","14657","2601","20443","692","10762","1428","1671","667","23692","3214","70660","3129","51768","3685","64927","6841","87672","5691","66069","9229","120707","17029","73829","10535","25909","1074","27182","1178","18311","2701","19868","12187","32484","11893","N","N","15064","6269","9461","3567","16582","2886","29186","1202","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12071","Lee County, Florida","261735","5295","63.0","1.2","28.2","1.2","47.4","1.3","3.5","0.5","2.0","0.5","26.6","1.3","171389","5565","29.7","1.3","30.2","1.9","24.7","1.8","8.0","1.2","5.3","0.8","2.1","0.6","722336","*****","85.1","0.8","8.4","0.3","0.2","0.1","1.5","0.1","0.0","0.1","2.9","0.8","1.9","0.4","20.5","*****","68.3","0.1","36.8","(X)","38.5","(X)","31.8","(X)","74125","2280","69869","2749","34281","4846","21783","460","10444","1281","3027","1082","31770","2646","85602","2838","74943","5732","71603","5636","112871","6935","71966","7995","118323","16683","87058","10343","29775","877","32140","1002","16119","1513","26264","17139","24535","5973","N","N","12899","2682","13787","3198","14889","1000","36260","1195","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12073","Leon County, Florida","112119","2406","81.7","1.6","19.7","1.7","25.8","1.6","4.5","1.0","1.2","0.4","20.5","1.8","62262","3128","13.6","2.0","34.1","3.3","34.3","3.2","10.8","2.0","4.9","1.3","2.3","1.1","287822","*****","61.7","0.4","30.6","0.8","0.2","0.1","3.5","0.2","0.1","0.1","1.0","0.4","2.8","0.9","6.2","*****","56.7","0.2","34.8","(X)","34.3","(X)","31.6","(X)","70567","2983","67362","3295","14176","3285","19329","913","10012","1313","1503","592","30031","3205","90264","5294","54110","9345","70563","5788","117905","9219","80499","12856","160382","33107","79015","16744","28830","1114","34375","1556","18613","1708","29653","15305","38319","9964","N","N","15446","5780","11188","4268","20918","2426","35356","1675","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12081","Manatee County, Florida","142465","2824","64.2","1.3","26.9","1.9","44.7","1.6","4.9","0.8","1.8","0.6","27.9","1.3","94199","3131","28.9","1.6","30.3","2.5","24.5","2.0","8.5","1.5","6.2","1.1","1.7","0.6","375888","*****","85.2","0.8","8.9","0.3","0.3","0.1","1.9","0.2","0.1","0.1","1.9","0.7","1.8","0.5","16.1","*****","71.5","0.2","38.2","(X)","40.4","(X)","32.0","(X)","74782","3400","71580","3589","32783","7989","21976","691","10006","973","3577","1700","29267","3097","88504","4650","73447","9074","76340","9589","119010","9027","69295","6987","124997","17596","84355","18536","30458","1357","32754","1643","14855","1967","30897","16383","29162","7920","N","N","16479","5853","15583","5829","15814","2040","35942","1856","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12083","Marion County, Florida","134239","3539","58.5","1.8","20.6","1.7","51.5","1.8","4.9","0.8","2.0","0.6","28.2","1.9","88342","3577","34.4","2.6","32.6","2.9","22.6","2.7","5.4","1.4","3.5","1.0","1.4","0.7","349020","*****","82.2","0.8","12.6","0.8","0.1","0.1","1.2","0.3","0.0","0.1","0.6","0.3","3.3","0.8","12.5","*****","70.9","0.5","33.8","(X)","33.8","(X)","26.3","(X)","54181","2568","54445","3179","13274","3015","20564","560","9960","1017","1886","646","24966","2570","62933","3616","49888","3891","54833","7015","81341","6720","76672","14037","126174","44967","62175","19390","22425","1030","23446","1143","16503","4241","N","N","35627","17642","N","N","11345","2737","16973","6913","17313","1844","24305","1253","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12085","Martin County, Florida","62976","2406","63.7","2.7","34.5","2.8","48.2","2.4","2.4","0.9","1.0","0.5","26.4","2.5","37739","2406","30.9","3.3","28.4","3.4","27.5","3.5","5.7","2.2","6.0","1.6","1.5","0.9","158701","*****","87.7","1.5","5.8","0.8","0.6","0.3","0.8","0.5","0.1","0.2","3.7","1.4","1.4","0.7","13.2","*****","78.9","0.1","37.4","(X)","34.7","(X)","29.6","(X)","86713","6382","87316","8008","31417","6268","21582","1223","11464","2796","1519","620","31776","5608","106979","10068","73705","9454","95869","20997","154602","23531","86168","36745","131515","22004","113656","23394","37085","2624","40376","2832","9812","2063","23625","13205","19229","12534","N","N","7752","2804","7251","4186","14922","3833","42868","3063","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12086","Miami-Dade County, Florida","880766","6091","79.4","0.6","11.3","0.5","29.7","0.6","7.6","0.4","2.5","0.3","7.9","0.4","604400","8755","13.3","0.7","36.1","1.1","24.6","0.9","13.7","0.8","8.3","0.5","4.0","0.4","2712945","*****","74.5","0.5","17.6","0.3","0.2","0.1","1.6","0.1","0.0","0.1","4.6","0.5","1.6","0.2","67.7","*****","13.6","0.1","35.1","(X)","36.2","(X)","27.2","(X)","71914","1275","75873","1515","35780","4560","15120","281","7939","261","2785","397","22977","2156","80033","1812","30652","2483","62477","2642","121254","5759","71396","3880","121975","6826","92035","4958","25700","478","27965","606","16528","657","17423","5353","31705","4177","27938","12613","21741","2021","27124","5234","23473","563","46808","2074","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12087","Monroe County, Florida","30318","1827","75.6","2.3","36.5","3.8","34.0","3.0","4.9","1.7","2.6","1.0","20.1","3.2","17657","1834","N","N","N","N","N","N","N","N","N","N","N","N","79077","*****","89.0","1.3","8.3","1.1","0.1","0.2","1.5","0.2","0.0","0.3","0.7","0.6","0.4","0.3","23.0","*****","67.6","0.2","49.1","(X)","47.9","(X)","43.9","(X)","87296","5709","77844","5964","34165","7605","20801","2124","7819","1402","4462","1701","34397","6991","100532","8402","N","N","N","N","N","N","N","N","N","N","N","N","36660","2389","38847","2694","16646","3768","N","N","26435","4773","N","N","19621","8732","N","N","22206","2914","44103","3328","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12089","Nassau County, Florida","30547","1471","70.3","4.3","27.3","4.5","41.1","3.9","4.8","2.3","2.1","1.5","29.6","4.0","22068","1543","22.3","4.4","26.0","5.3","37.7","5.4","7.0","2.7","4.7","2.0","2.3","1.4","80622","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","34.1","(X)","33.9","(X)","32.6","(X)","90747","8115","85921","7859","24854","7466","21687","1634","10012","2340","2248","1443","42318","15447","104209","9502","85687","31065","85090","14911","121971","12497","104932","35926","127026","42703","159933","71287","35557","2858","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12099","Palm Beach County, Florida","536446","6570","70.4","0.8","28.0","0.9","39.7","0.7","3.7","0.4","2.5","0.3","18.6","0.8","331442","6308","20.5","0.8","31.8","1.3","27.5","1.2","9.6","0.9","7.5","0.7","3.1","0.5","1443810","*****","74.8","0.4","18.5","0.3","0.1","0.1","2.7","0.1","0.0","0.1","1.9","0.3","2.1","0.3","21.5","*****","55.8","0.1","39.9","(X)","41.6","(X)","33.3","(X)","89403","2296","86994","2493","44043","3892","21022","367","10057","724","2384","482","30732","2074","106431","3148","83972","7653","94728","6060","140368","7196","78452","7684","126352","10380","113441","20207","35732","873","40869","1189","19013","1673","33495","8588","29982","4111","39310","7788","22827","3799","18514","5236","19841","1116","47983","1619","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12091","Okaloosa County, Florida","76102","2334","77.2","1.7","24.9","2.2","32.6","1.7","4.2","1.4","1.7","0.8","30.8","2.1","49333","2951","17.1","2.7","33.6","3.4","33.5","3.5","7.6","1.9","7.2","1.6","0.9","0.6","201170","*****","77.3","0.7","10.1","0.7","0.3","0.2","2.9","0.5","0.2","0.2","4.4","1.0","4.9","0.8","8.7","*****","74.4","0.1","29.7","(X)","29.2","(X)","21.1","(X)","77492","4542","70060","4322","20601","7260","18774","922","9367","1485","3916","1775","30502","2097","90487","6260","64863","7720","79119","12177","108780","9357","80736","10822","130151","14231","85837","24249","30852","1715","33750","2157","21856","2792","16876","13647","33755","10232","N","N","14579","4198","18225","3925","18224","3430","34140","2186","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12095","Orange County, Florida","468515","4842","82.7","1.1","15.1","0.9","24.6","0.8","4.8","0.5","1.8","0.3","12.7","0.6","301665","7018","12.0","1.3","35.7","1.8","29.9","1.6","10.9","1.1","7.9","1.0","3.5","0.7","1314367","*****","64.8","0.9","21.0","0.7","0.1","0.1","5.4","0.2","0.0","0.1","5.2","0.7","3.5","0.5","30.5","*****","41.3","0.1","36.4","(X)","37.9","(X)","28.5","(X)","73013","2320","74018","2568","17559","3074","17744","542","10312","1118","1946","397","25359","1734","84167","3218","45093","6556","66207","5423","115131","7551","71412","7263","117769","8727","100708","17036","27277","797","31380","1056","18118","1136","12581","7045","29877","3588","N","N","17358","2467","17452","3291","18364","937","38430","1462","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12097","Osceola County, Florida","97569","3624","81.2","2.2","12.3","1.7","31.4","2.2","6.3","1.5","2.9","0.9","15.7","2.3","74753","3936","15.2","2.3","31.2","3.5","26.1","3.3","13.0","2.4","10.2","2.5","4.4","1.5","336015","*****","73.9","2.5","12.0","1.6","0.2","0.2","2.9","0.1","0.0","0.1","6.9","2.0","4.0","1.4","52.3","*****","33.6","0.2","56.2","(X)","55.6","(X)","42.1","(X)","61195","3109","61372","3012","10738","4847","16814","959","9851","1147","2047","676","20503","2822","64546","3502","30690","4714","50628","5422","82878","7367","66120","8034","96850","9275","92027","19128","20074","897","20780","945","18493","3886","20776","7263","17331","4991","N","N","19635","3735","14666","6027","16239","1145","26708","1476","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12101","Pasco County, Florida","195628","2957","65.3","1.3","18.3","1.2","43.0","1.2","7.3","0.9","2.8","0.6","24.4","1.2","130857","3512","24.7","1.4","35.0","1.9","26.3","1.7","6.7","1.1","5.7","1.0","1.6","0.4","512368","*****","88.2","0.5","5.5","0.4","0.3","0.1","2.5","0.2","0.0","0.1","1.2","0.4","2.3","0.4","14.3","*****","75.9","0.1","33.6","(X)","33.3","(X)","27.3","(X)","64970","2366","70191","2865","16059","4911","19505","451","10307","779","2894","690","23221","1791","77248","3188","47727","5338","65504","5188","110184","6842","77042","7576","121348","14408","91931","11362","26199","853","26567","862","21635","2981","32834","13061","39015","11411","37134","10085","16181","4477","13273","4923","18483","1784","27872","984","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12103","Pinellas County, Florida","407268","5562","68.6","0.9","25.1","1.0","41.1","0.9","4.9","0.6","3.0","0.5","21.7","0.9","230551","6252","22.6","1.2","32.8","1.7","27.3","1.3","9.9","0.9","5.8","0.7","1.6","0.3","960730","*****","81.7","0.4","10.1","0.3","0.3","0.1","3.4","0.2","0.1","0.1","1.6","0.4","2.8","0.5","9.3","*****","74.5","0.2","38.2","(X)","40.0","(X)","33.0","(X)","71244","1709","73371","2284","22822","3007","18984","417","9918","585","2606","548","24631","1992","88523","2545","60361","5453","76764","4620","122668","6496","75359","5973","127582","8846","82872","9247","31981","751","34461","895","20746","1737","27277","11511","26090","3401","35566","25557","20478","5624","14164","3119","22699","2139","35495","909","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12105","Polk County, Florida","226429","3850","68.3","1.3","19.0","1.2","40.9","1.2","5.2","0.7","2.7","0.5","22.4","1.2","152878","4579","24.6","1.6","32.6","1.9","27.5","1.6","7.9","1.0","5.3","1.0","2.0","0.6","666149","*****","78.8","0.5","15.1","0.4","0.3","0.1","1.9","0.2","0.0","0.1","1.5","0.3","2.4","0.5","21.1","*****","60.4","0.1","44.2","(X)","44.2","(X)","35.9","(X)","61587","2062","63735","2543","15678","2758","19452","529","10043","793","2599","559","23948","2118","69902","2835","46009","3932","56781","3983","95193","5217","64414","6638","125525","19371","103410","23210","22933","758","24699","831","15758","2355","26977","7804","27150","4519","N","N","17022","2636","9944","2439","15043","1145","27660","964","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12107","Putnam County, Florida","28025","1357","61.0","4.0","15.4","3.2","46.7","3.8","4.6","1.6","3.8","2.2","26.5","4.0","17791","1679","29.1","4.0","38.5","6.7","21.7","5.4","5.3","2.6","4.7","2.9","0.7","0.7","72277","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","9.8","*****","71.6","0.2","37.1","(X)","41.7","(X)","34.4","(X)","48699","4731","48216","4715","20765","15691","18948","1128","8562","2573","2607","1763","21432","3249","56355","6101","38507","5762","44665","5169","81153","11557","59951","8714","145516","63980","39427","14696","19856","1850","N","N","N","N","N","N","N","N","N","N","N","N","N","N","9205","2715","22757","2404","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12109","St. Johns County, Florida","84187","2400","75.4","2.0","26.8","2.2","37.0","1.8","3.5","1.2","1.3","0.6","28.0","2.7","60653","2959","17.4","2.0","30.9","3.5","34.7","3.6","8.3","2.1","7.5","2.2","1.3","0.8","235087","*****","88.6","0.7","5.2","0.5","0.4","0.4","2.7","0.4","0.3","0.4","0.8","0.5","2.0","0.7","6.6","*****","83.4","0.1","39.7","(X)","39.2","(X)","35.1","(X)","107338","6271","103427","6769","35044","11961","21514","1120","10834","2143","1307","515","35606","5942","124729","7840","76404","10639","111440","14022","154885","12795","84209","13632","190693","45472","156655","64063","40202","2243","42716","2537","18691","4955","N","N","36068","10877","N","N","5844","3667","15908","9125","28223","7112","43367","2672","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12111","St. Lucie County, Florida","111617","3321","66.4","2.1","19.5","2.3","43.3","2.3","6.3","1.6","1.6","0.6","23.5","2.0","75261","4535","25.9","2.4","32.3","2.9","25.1","3.5","9.9","2.6","5.1","1.7","1.7","0.8","306507","*****","74.3","1.1","19.6","0.8","0.4","0.4","2.0","0.2","0.0","0.1","1.8","0.9","2.0","0.8","18.3","*****","58.5","0.1","40.5","(X)","40.0","(X)","31.4","(X)","58817","3192","58863","4843","18788","4817","18976","944","10897","2157","4792","2200","25121","2975","66323","4567","47794","5750","58653","8411","82307","8803","77341","18470","108081","37543","68613","9252","23358","1231","25624","1439","16250","1717","15756","13735","14504","5281","N","N","11941","3643","29106","25690","16286","3634","28033","1649","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12113","Santa Rosa County, Florida","61817","1845","76.6","2.4","21.4","2.9","35.5","2.4","4.0","1.4","1.5","0.8","31.0","3.2","47776","2072","18.8","2.7","33.0","4.0","33.2","3.7","9.4","2.4","4.6","1.8","1.1","1.0","170497","*****","86.0","1.0","6.3","0.7","0.9","0.4","2.0","0.6","0.3","0.3","0.5","0.3","4.1","1.3","5.4","*****","82.6","0.1","25.1","(X)","24.1","(X)","19.5","(X)","80033","5091","75968","5397","10641","3247","19317","1200","8648","2248","N","N","30251","7148","86260","5036","49937","5974","84523","8465","104530","10339","78549","17452","123844","16147","115784","31153","29958","1974","31719","2072","16241","4730","N","N","23710","7556","N","N","18671","9081","13449","5126","23475","4611","32012","2095","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12115","Sarasota County, Florida","176191","4327","58.2","1.7","45.2","2.2","55.4","1.2","2.7","0.6","1.1","0.4","31.0","1.6","108669","3962","33.3","1.9","29.6","2.5","22.1","2.1","8.7","1.8","4.6","1.2","1.7","0.7","412569","*****","91.0","0.7","4.3","0.4","0.2","0.2","1.6","0.2","0.0","0.1","1.0","0.6","1.8","0.5","8.9","*****","83.2","0.5","46.1","(X)","46.7","(X)","41.1","(X)","79815","3308","72192","3610","31752","4710","20853","508","10657","1753","2345","836","32263","2043","97235","5030","80315","6768","96007","11100","121946","9378","80031","21748","147184","24129","80567","11636","35679","1401","37371","1556","17382","2531","31565","19450","23950","9122","N","N","18453","8495","14623","6024","22847","4492","38678","1605","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12117","Seminole County, Florida","167549","2524","79.3","1.6","20.1","1.4","29.0","1.3","3.6","0.7","2.0","0.5","16.7","1.3","112521","3306","14.5","1.7","34.3","2.4","34.2","2.3","8.3","1.4","6.2","1.1","2.4","0.8","455479","*****","77.8","0.9","11.3","0.8","0.1","0.1","4.2","0.3","0.1","0.1","3.0","0.7","3.5","0.8","20.4","*****","62.0","0.1","39.4","(X)","39.1","(X)","32.9","(X)","81857","3129","83595","3111","21137","5074","19827","774","8200","980","2089","586","25578","5712","94463","3960","42366","4913","77511","6207","125545","6942","80860","10172","139941","9978","138315","54653","31677","1079","34148","1418","23333","4255","N","N","29409","5167","11748","11506","18907","4041","17552","4086","22169","2400","36921","1542","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12119","Sumter County, Florida","51781","2926","31.6","4.0","46.1","4.1","77.3","3.3","4.4","1.7","1.0","0.7","55.1","3.9","35377","2952","N","N","N","N","N","N","N","N","N","N","N","N","123996","*****","89.2","0.7","6.7","0.9","0.0","0.1","0.5","0.4","0.2","0.3","1.0","0.6","2.5","1.1","5.5","*****","85.3","0.2","33.5","(X)","34.1","(X)","30.0","(X)","68118","6444","56783","11828","19547","8172","23868","968","11843","3670","3482","1411","32532","3722","75740","7698","N","N","N","N","N","N","N","N","N","N","N","N","30697","3030","33325","3361","10344","5098","N","N","N","N","N","N","N","N","8499","4911","9145","2732","34314","3546","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12127","Volusia County, Florida","214039","4010","64.9","1.4","21.5","1.2","44.2","1.4","6.2","0.7","1.9","0.5","23.5","1.3","129342","4207","24.7","1.8","36.1","2.3","25.2","2.1","8.3","1.3","4.2","1.0","1.4","0.5","529364","*****","83.4","0.6","10.5","0.7","0.5","0.2","1.8","0.2","0.0","0.1","1.4","0.4","2.4","0.6","13.0","*****","72.7","0.1","40.0","(X)","41.0","(X)","33.9","(X)","60941","2237","61989","2928","20863","2620","19258","557","11363","1117","3013","1486","24212","1727","73804","3384","53408","3814","62126","5592","100750","6930","72412","16727","128225","24008","92233","20667","26077","956","27474","978","18073","3547","20530","7315","32476","9812","N","N","18257","6080","13194","5069","14473","1149","29338","1112","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12131","Walton County, Florida","27207","2120","73.6","4.2","23.5","4.3","36.4","4.0","4.6","2.0","0.5","0.4","23.7","4.3","17985","1901","N","N","N","N","N","N","N","N","N","N","N","N","65889","*****","87.3","2.5","5.7","0.6","0.3","0.4","1.0","0.7","0.0","0.3","3.0","2.6","2.7","1.0","6.1","*****","84.4","0.3","35.0","(X)","35.0","(X)","29.0","(X)","76992","8339","71375","7174","28841","11837","17561","2381","8717","3127","3563","1276","38100","14741","90295","9252","N","N","N","N","N","N","N","N","N","N","N","N","33140","3679","35325","3968","13802","5729","N","N","N","N","N","N","11907","3651","27089","15066","17953","7562","35693","4174","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US13013","Barrow County, Georgia","24865","971","81.5","3.0","11.3","2.8","29.5","2.8","6.5","2.6","3.2","2.0","16.0","2.6","17944","1107","12.6","3.3","35.4","4.8","34.6","4.5","7.7","2.6","8.0","2.4","1.8","1.1","77126","*****","78.3","1.8","10.5","1.1","0.4","0.6","3.8","0.3","0.0","0.3","4.2","1.8","2.8","1.1","10.3","*****","72.4","0.4","27.4","(X)","27.9","(X)","21.7","(X)","63123","3734","62429","3751","18132","14262","18778","2155","8117","1193","N","N","19571","5793","69164","4215","40812","12589","51762","7182","90770","7354","58047","10077","104714","12603","84512","12937","21581","1158","23269","1529","18320","3666","N","N","13194","2914","N","N","13688","5490","9850","8498","15703","4609","23653","1587","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US13015","Bartow County, Georgia","36430","1317","79.4","3.2","12.0","2.5","32.2","3.1","10.6","3.2","9.4","3.0","14.7","2.6","27128","1775","14.5","3.4","41.2","6.1","28.2","4.9","6.7","2.7","5.6","2.8","3.8","2.0","103807","*****","83.9","2.6","10.2","1.0","0.4","0.3","0.9","0.5","0.0","0.2","2.6","2.5","2.0","1.2","8.5","*****","77.8","0.3","41.9","(X)","43.1","(X)","32.3","(X)","65210","5401","64519","6187","16934","14273","16667","1682","11314","2227","4369","1303","26933","5569","71557","6879","47402","17230","58091","9226","99138","13455","65621","10889","101975","18235","70355","11566","23816","1815","24928","2072","22125","7888","25052","19731","22358","6461","N","N","4713","3493","N","N","16237","4885","25237","2170","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US13021","Bibb County, Georgia","57692","1763","70.5","2.5","12.7","1.8","33.3","2.7","9.5","1.9","2.9","1.2","19.1","2.1","33427","2096","18.8","2.4","42.0","4.6","22.8","3.4","8.2","2.3","6.0","2.4","2.3","1.4","152760","*****","40.1","0.8","54.1","1.2","0.1","0.1","2.0","0.2","0.0","0.1","1.0","0.8","2.7","1.3","3.2","*****","38.8","0.1","40.3","(X)","42.2","(X)","32.0","(X)","55077","4172","58462","5187","15321","8081","15618","923","8721","1123","4099","2667","26072","2963","65608","5265","40239","8146","48859","7317","106255","13672","55250","9831","126287","17521","55449","17455","21739","1498","31145","2732","15603","1644","N","N","23851","10028","N","N","12832","6056","6082","3652","13907","3871","31604","2663","(X)","(X)","(X)","(X)","(X)","(X)"
